city,state,metro,county,zhvi,zhvi_yoy_pct,zori,zori_yoy_pct,annual_rent,rent_to_price_pct,price_to_rent,gross_yield_pct,est_cap_rate_pct,tier,pop_2024,pop_growth_pct,county_pop_2024,county_pop_growth_pct,net_mig_rate_per1k,vacancy_rate_pct,rental_vacancy_pct,renter_pct,zhvi_date,zori_date
Peyton,CO,"Colorado Springs, CO",El Paso County,538903.5074482585,-2.36,2586.1111111111113,2.4,31033.333333333336,0.48,17.4,5.76,3.74,Moderate,NA,NA,752772,2.58,3.46,4.58,3.67,33.62,2026-02-28,2026-02-28
Rosemount,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,429032.27724241256,0.44,2056.4940476190477,6.18,24677.928571428572,0.479,17.4,5.75,3.74,Moderate,30581,18.6,453156,2.89,6.72,2.73,3.92,24.65,2026-02-28,2026-02-28
Fulton,MO,"Jefferson City, MO",Callaway County,238190.2707648263,5.32,1140.8333333333333,NA,13690,0.479,17.4,5.75,3.74,Moderate,12573,-0.3,45126,1.76,6.91,12.87,4.79,23.66,2026-02-28,2026-02-28
Greencastle,IN,"Indianapolis-Carmel-Anderson, IN",Putnam County,238414.70540436168,2.97,1143.75,NA,13725,0.48,17.4,5.76,3.74,Moderate,9907,0.9,37804,3.06,8.04,7.71,1.75,26.44,2026-02-28,2026-02-28
Holden,MA,"Worcester, MA-CT",Worcester County,539699.9016304185,1.21,2591,NA,31092,0.48,17.4,5.76,3.74,Moderate,NA,NA,881248,2.82,8.7,5.7,3.41,34.33,2026-02-28,2026-02-28
New River,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,756586.1417751902,1.5,3631.6666666666665,NA,43580,0.48,17.4,5.76,3.74,Moderate,NA,NA,4673096,5.12,9.38,8.29,5.4,34.99,2026-02-28,2026-02-28
Canyon Lake,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,692043.8299687962,-0.87,3315,NA,39780,0.479,17.4,5.75,3.74,Moderate,11161,0.69,2529933,4.34,7.33,11.37,4.89,31.14,2026-02-28,2026-02-28
Saukville,WI,"Milwaukee-Waukesha, WI",Ozaukee County,388114.4853183753,5.71,1862.5,NA,22350,0.48,17.4,5.76,3.74,Moderate,4305,1.25,93956,2.54,4.53,4.18,2.49,27.22,2026-02-28,2026-02-28
Granby,CO,NA,Grand County,773120.8663009669,0.39,3708.333333333333,NA,44500,0.48,17.4,5.76,3.74,Moderate,2305,10.6,16154,2.58,9.04,62.08,29.35,23.62,2026-02-28,2026-02-28
Pearland,TX,"Houston-The Woodlands-Sugar Land, TX",Brazoria County,376053.3268890573,-0.95,1796.9828311101894,1.98,21563.793973322274,0.478,17.4,5.73,3.73,Moderate,129620,2.86,413224,10.63,23.74,10.51,11.33,26,2026-02-28,2026-02-28
League City,TX,"Houston-The Woodlands-Sugar Land, TX",Galveston County,368399.7004050263,-1.41,1764.017892156863,0.39,21168.21470588235,0.479,17.4,5.75,3.73,Moderate,118456,3.31,367407,4.49,11.39,13,8.22,32.51,2026-02-28,2026-02-28
Clermont,FL,"Orlando-Kissimmee-Sanford, FL",Lake County,429741.44894629467,-4.37,2054.276556776557,-0.48,24651.318681318684,0.478,17.4,5.74,3.73,Moderate,50851,17.33,444204,15.01,42.09,12.7,9.37,23.35,2026-02-28,2026-02-28
Bellevue,NE,"Omaha-Council Bluffs, NE-IA",Sarpy County,291171.63208349625,2.59,1393.2307067754637,3.43,16718.768481305564,0.478,17.4,5.74,3.73,Moderate,64777,-0.58,204828,7.14,15.85,3.5,4.21,29.38,2026-02-28,2026-02-28
Duncanville,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,273072.269147141,-3.02,1304.3261183261184,-4.36,15651.91341991342,0.478,17.4,5.73,3.73,Moderate,39203,-3.28,2656028,1.73,0.15,7.76,8.95,49.22,2026-02-28,2026-02-28
Park Ridge,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,548099.2762191063,7.04,2621.666666666667,NA,31460.000000000004,0.478,17.4,5.74,3.73,Moderate,38445,-2.68,5182617,-1.6,5.9,8.18,4.67,42.49,2026-02-28,2026-02-28
Murrells Inlet,SC,"Georgetown, SC",Georgetown County,392323.49988276506,-1.87,1877.7377777777776,1.37,22532.853333333333,0.479,17.4,5.74,3.73,Moderate,NA,NA,66035,3.96,12.33,27.55,0.04,16.9,2026-02-28,2026-02-28
Front Royal,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Warren County,369231.85353753,1.12,1767.777777777778,NA,21213.333333333336,0.479,17.4,5.75,3.73,Moderate,15628,3.91,42461,4.08,11.33,9.32,2.95,23.82,2026-02-28,2026-02-28
Carbondale,IL,"Carbondale-Marion, IL",Jackson County,138425.5218924686,11,661.9444444444445,1.46,7943.333333333334,0.478,17.4,5.74,3.73,Moderate,22223,-0.18,53199,-0.12,6.47,16.8,7.23,50.68,2026-02-28,2026-02-28
Waynesville,NC,"Asheville, NC",Haywood County,348097.97550838586,-4.79,1663.888888888889,10.77,19966.666666666668,0.478,17.4,5.74,3.73,Moderate,10709,4.54,63048,1.33,9.72,24.17,3.39,24.99,2026-02-28,2026-02-28
Crofton,MD,"Baltimore-Columbia-Towson, MD",Anne Arundel County,486816.4288177347,0.63,2327.67619047619,1.84,27932.114285714284,0.478,17.4,5.74,3.73,Moderate,NA,NA,602350,1.51,0.69,4.79,5.5,25.04,2026-02-28,2026-02-28
Payson,AZ,"Payson, AZ",Gila County,440161.7009586448,-1.16,2107.25,NA,25287,0.479,17.4,5.74,3.73,Moderate,16762,2.2,54073,1.35,8.69,28.7,4.24,22.83,2026-02-28,2026-02-28
North Liberty,IA,"Iowa City, IA",Johnson County,306226.391394321,3.43,1462.7546296296296,8.43,17553.055555555555,0.478,17.4,5.73,3.73,Moderate,21904,6.83,160080,4.59,6.75,7.43,6.54,41.16,2026-02-28,2026-02-28
Lindale,TX,"Tyler, TX",Smith County,292001.3560593188,-2.84,1395,NA,16740,0.478,17.4,5.73,3.73,Moderate,7227,18.24,249091,6.36,10,17.21,17.96,30.69,2026-02-28,2026-02-28
North Bend,OR,"Coos Bay, OR",Coos County,355053.7335321151,-2.6,1700,NA,20400,0.479,17.4,5.75,3.73,Moderate,10049,-2.55,64326,-1,6.11,10.35,1.51,29.29,2026-02-28,2026-02-28
Piedmont,OK,"Oklahoma City, OK",Canadian County,336296.8417472183,2.09,1610,NA,19320,0.479,17.4,5.74,3.73,Moderate,9092,21.47,181760,16.93,26.01,5.78,5.62,25.24,2026-02-28,2026-02-28
Youngtown,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,299167.77751925285,-4.56,1432.5,NA,17190,0.479,17.4,5.75,3.73,Moderate,7062,-0.03,4673096,5.12,9.38,8.29,5.4,34.99,2026-02-28,2026-02-28
Chattanooga,TN,"Chattanooga, TN-GA",Hamilton County,314305.54939786386,-1.01,1499.379537001411,1.48,17992.554444016932,0.477,17.5,5.72,3.72,Moderate,191496,5.06,386256,4.99,11.65,8.63,4.18,35.65,2026-02-28,2026-02-28
Montgomery,TX,"Houston-The Woodlands-Sugar Land, TX",Montgomery County,390591.9287897069,-0.86,1864.781699346405,-1.21,22377.38039215686,0.477,17.5,5.73,3.72,Moderate,2860,42.29,749613,19.86,40.55,7.22,7.84,28.27,2026-02-28,2026-02-28
Salem,VA,"Roanoke, VA",Roanoke County,300477.20297405095,3.36,1434.8055555555557,NA,17217.666666666668,0.478,17.5,5.73,3.72,Moderate,25908,2.02,97334,0.39,6.02,7.15,5.92,23.74,2026-02-28,2026-02-28
Dawsonville,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Dawson County,436833.38640482974,0.18,2083.214285714286,4.15,24998.571428571428,0.477,17.5,5.72,3.72,Moderate,4875,28.87,33748,24.71,58.26,13.46,4.4,21.62,2026-02-28,2026-02-28
South Amboy,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Middlesex County,515945.68246364983,3.28,2460.972222222222,3.63,29531.666666666664,0.477,17.5,5.72,3.72,Moderate,10549,12.58,890119,3.33,12.92,3.48,2.61,36.53,2026-02-28,2026-02-28
Laurens,SC,"Greenville-Anderson, SC",Laurens County,182994.55537544785,-6.42,872.5,NA,10470,0.477,17.5,5.72,3.72,Moderate,9352,-0.14,70545,4.31,22.24,17.05,6.22,29.34,2026-02-28,2026-02-28
Rustburg,VA,"Lynchburg, VA",Campbell County,277459.2132172359,1.31,1325,NA,15900,0.478,17.5,5.73,3.72,Moderate,NA,NA,55342,-0.48,7.91,12.94,6,24.47,2026-02-28,2026-02-28
Oceano,CA,"San Luis Obispo-Paso Robles, CA",San Luis Obispo County,665926.9760807006,2.23,3175,NA,38100,0.477,17.5,5.72,3.72,Moderate,NA,NA,281843,-0.03,0.58,12.79,4.74,38.1,2026-02-28,2026-02-28
Arlington,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,307791.7749452121,-3.41,1462.1281677099407,-0.31,17545.53801251929,0.475,17.5,5.7,3.71,Moderate,403672,2.36,2230708,5.41,8.74,7.08,7.73,40.64,2026-02-28,2026-02-28
Johnson City,TN,"Johnson City, TN",Washington County,283490.23573260714,-0.54,1348.75,4.32,16185,0.476,17.5,5.71,3.71,Moderate,73635,3.53,139642,4.82,10.43,8.45,4.02,35.55,2026-02-28,2026-02-28
Chesterfield,VA,"Richmond, VA",Chesterfield County,405706.7281075809,1.49,1929.9814814814815,1.87,23159.777777777777,0.476,17.5,5.71,3.71,Moderate,NA,NA,389793,6.69,10.05,3.91,4.88,22.7,2026-02-28,2026-02-28
Hagerstown,MD,"Hagerstown-Martinsburg, MD-WV",Washington County,296552.3079891595,0.38,1409.3088235294117,4.68,16911.70588235294,0.475,17.5,5.7,3.71,Moderate,43909,0.9,157228,1.65,9.15,7.12,4.9,34.11,2026-02-28,2026-02-28
Lebanon,PA,"Lebanon, PA",Lebanon County,278193.34652512084,5.43,1322.7579365079366,1.86,15873.09523809524,0.475,17.5,5.71,3.71,Moderate,26456,-1.22,145319,1.41,6.01,6.27,4.84,28.75,2026-02-28,2026-02-28
Waxahachie,TX,"Dallas-Fort Worth-Arlington, TX",Ellis County,368881.003673797,-2.15,1756.1163636363635,3.03,21073.39636363636,0.476,17.5,5.71,3.71,Moderate,48617,16.81,232387,19.58,34.12,5.09,4.27,23.75,2026-02-28,2026-02-28
Radford,VA,"Blacksburg-Christiansburg, VA",Pulaski County,261350.30836275723,2.14,1243.611111111111,8.07,14923.333333333332,0.476,17.5,5.71,3.71,Moderate,17273,7.19,33579,-0.65,5.18,15.57,4.19,27.85,2026-02-28,2026-02-28
Fernley,NV,"Fallon, NV",Churchill County,392554.39632855094,0.27,1865.2619047619048,6.11,22383.14285714286,0.475,17.5,5.7,3.71,Moderate,25508,10.78,26033,1.78,6.95,10.95,2.2,31.95,2026-02-28,2026-02-28
Manassas Park,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas Park City,456702.71029382705,1.45,2173.1777777777775,0.43,26078.13333333333,0.476,17.5,5.71,3.71,Moderate,16611,-3.22,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Oak Grove,MO,"Kansas City, MO-KS",Jackson County,287124.95907661365,2.73,1364.5,NA,16374,0.475,17.5,5.7,3.71,Moderate,9129,11.37,727362,1.35,6.69,9.2,4.42,41.15,2026-02-28,2026-02-28
Knoxville,IA,"Pella, IA",Marion County,201024.76265364097,0.55,955.5555555555557,NA,11466.666666666668,0.475,17.5,5.7,3.71,Moderate,7440,-1.77,34048,1.9,10.4,6.02,4.97,22.25,2026-02-28,2026-02-28
Reading,OH,"Cincinnati, OH-KY-IN",Hamilton County,228881.6842715508,1.72,1089.2261904761906,8.07,13070.714285714286,0.476,17.5,5.71,3.71,Moderate,10482,-1.01,837359,0.84,4.18,7.42,4.2,41.01,2026-02-28,2026-02-28
Bowie,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince Georges County,517661.1078692302,0.02,2455.445315904139,3.76,29465.34379084967,0.474,17.6,5.69,3.7,Moderate,58421,0.33,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Germantown,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Montgomery County,418835.87089762354,-2.42,1984.5693226120857,0.18,23814.831871345028,0.474,17.6,5.69,3.7,Moderate,NA,NA,1082273,2.02,7.76,4.26,3.68,34.66,2026-02-28,2026-02-28
Florence-Graham,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,586445.5986296193,-1.49,2779.1666666666665,NA,33350,0.474,17.6,5.69,3.7,Moderate,NA,NA,9757179,-2.4,0.03,6.45,4.01,53.92,2026-02-28,2026-02-28
Hanover,PA,"York-Hanover, PA",York County,286883.70827273774,3.35,1360.5357142857144,2.29,16326.428571428572,0.474,17.6,5.69,3.7,Moderate,16728,1.67,471240,3.17,10.19,4.45,2.79,24.17,2026-02-28,2026-02-28
Palm Desert,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,549226.1190759005,-3.08,2602.2407773386035,-0.3,31226.88932806324,0.474,17.6,5.69,3.7,Moderate,53147,3.81,2529933,4.34,7.33,11.37,4.89,31.14,2026-02-28,2026-02-28
Patchogue,NY,"New York-Newark-Jersey City, NY-NJ-PA",Suffolk County,583100.2774899768,3.15,2768.5444444444443,6.07,33222.53333333333,0.475,17.6,5.7,3.7,Moderate,12447,0.59,1535909,0.9,2.22,11.64,3.67,18.09,2026-02-28,2026-02-28
Rahway,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Union County,524824.5384812328,2.4,2489.3968253968255,-0.2,29872.76190476191,0.474,17.6,5.69,3.7,Moderate,30763,3.68,594160,3.57,15.84,4.55,3.18,42.39,2026-02-28,2026-02-28
Elko,NV,"Elko, NV",Elko County,350513.0633557634,1.59,1664.7222222222224,NA,19976.666666666668,0.475,17.5,5.7,3.7,Moderate,20822,1.29,54363,1.28,-1.38,11.29,10.03,29.55,2026-02-28,2026-02-28
Willow Spring,NC,"Raleigh-Cary, NC",Wake County,400600.9796466524,-1.89,1900,NA,22800,0.474,17.6,5.69,3.7,Moderate,NA,NA,1232444,9,18.32,7.54,9.49,35.57,2026-02-28,2026-02-28
Alma,AR,"Fort Smith, AR-OK",Crawford County,244706.38142259404,6.59,1161.25,NA,13935,0.475,17.6,5.69,3.7,Moderate,6017,3.31,62258,3.49,8.95,9.86,7.25,25.76,2026-02-28,2026-02-28
West Hartford,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,473580.5798303802,5.62,2238.5026455026455,6.12,26862.031746031746,0.473,17.6,5.67,3.69,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Nacogdoches,TX,"Nacogdoches, TX",Nacogdoches County,212518.81481331505,2.16,1005.5674603174602,6.55,12066.809523809525,0.473,17.6,5.68,3.69,Moderate,32381,0.83,65728,1.68,0.47,13.39,6.91,41.97,2026-02-28,2026-02-28
Winter Springs,FL,"Orlando-Kissimmee-Sanford, FL",Seminole County,419487.81893886375,-4.04,1986.948946886447,2.44,23843.387362637364,0.474,17.6,5.68,3.69,Moderate,39822,3.75,494605,4.91,9.63,5.97,6.62,34.24,2026-02-28,2026-02-28
Leavenworth,KS,"Kansas City, MO-KS",Leavenworth County,255007.87363520457,2.89,1207.0879629629628,4.36,14485.055555555557,0.473,17.6,5.68,3.69,Moderate,37370,0.14,84670,3.31,8.44,5.81,6.75,31.19,2026-02-28,2026-02-28
Buda,TX,"Austin-Round Rock-Georgetown, TX",Hays County,356155.27875651856,-5.67,1682.824074074074,-1.23,20193.888888888887,0.472,17.6,5.67,3.69,Moderate,16090,5.29,292029,19.69,29.92,5.29,3.58,35.89,2026-02-28,2026-02-28
Cheshire,CT,"New Haven-Milford, CT",New Haven County,510823.30193575495,5.12,2418.75,NA,29025,0.474,17.6,5.68,3.69,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Long Beach,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,794787.2353683786,4.49,3761.944444444445,7.46,45143.333333333336,0.473,17.6,5.68,3.69,Moderate,34777,-0.07,1392438,0.13,2.32,4.56,4.6,18.07,2026-02-28,2026-02-28
Wethersfield,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,410480.8295127351,8.51,1942.5,NA,23310,0.473,17.6,5.68,3.69,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
West Hempstead,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,768175.8228750043,5.81,3636.444444444445,NA,43637.333333333336,0.473,17.6,5.68,3.69,Moderate,NA,NA,1392438,0.13,2.32,4.56,4.6,18.07,2026-02-28,2026-02-28
Charles Town,WV,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Jefferson County,396988.02932583546,3.44,1879.4166666666667,5.35,22553,0.473,17.6,5.68,3.69,Moderate,8869,35.9,61264,6.02,25.09,9.47,4.36,20.76,2026-02-28,2026-02-28
Surfside Beach,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,347772.90749467607,-1.89,1646.8666666666668,3.19,19762.4,0.474,17.6,5.68,3.69,Moderate,4368,5,413391,16.85,39.46,28.98,22.81,24.16,2026-02-28,2026-02-28
Emmaus,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,376620.26123071526,3.63,1779.7777777777776,5.13,21357.333333333332,0.473,17.6,5.67,3.69,Moderate,12314,5.79,385655,2.98,11.77,4.72,3.33,34.79,2026-02-28,2026-02-28
Sanford,ME,"Portland-South Portland, ME",York County,359612.05779254,0.24,1700,NA,20400,0.473,17.6,5.67,3.69,Moderate,22497,2.38,220143,3.71,8.2,20.73,4.36,23.86,2026-02-28,2026-02-28
Bordentown Township,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Burlington County,428435.4404478615,3.06,2025,3.84,24300,0.473,17.6,5.67,3.69,Moderate,NA,NA,475515,2.99,9.35,5.16,3.54,24.27,2026-02-28,2026-02-28
Newport,OR,"Newport, OR",Lincoln County,441760.5686666331,-0.39,2092.5,NA,25110,0.474,17.6,5.68,3.69,Moderate,10833,5.14,51212,1.38,6.7,29.48,8.28,28.63,2026-02-28,2026-02-28
Audubon,NJ,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Camden County,365324.5929798412,3.15,1728.75,NA,20745,0.473,17.6,5.68,3.69,Moderate,8801,1.18,533988,2.07,5.74,5.92,4.3,34.97,2026-02-28,2026-02-28
Silverton,OH,"Cincinnati, OH-KY-IN",Hamilton County,251062.6606852736,2.91,1189,NA,14268,0.474,17.6,5.68,3.69,Moderate,4858,-1,837359,0.84,4.18,7.42,4.2,41.01,2026-02-28,2026-02-28
Thorndale,PA,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,402339.41690305114,2.01,1905.4166666666667,NA,22865,0.474,17.6,5.68,3.69,Moderate,NA,NA,560745,4.84,7.29,3.95,3.98,25.05,2026-02-28,2026-02-28
Waller,TX,"Houston-The Woodlands-Sugar Land, TX",Waller County,288685.27975916764,2.96,1365.0666666666666,0.83,16380.8,0.473,17.6,5.67,3.69,Moderate,4138,53.2,65109,13.65,12.62,9.85,7.28,29.45,2026-02-28,2026-02-28
Stockton,CA,"Stockton, CA",San Joaquin County,426137.9678909355,-3.95,2010.0454110511037,2.04,24120.544932613244,0.472,17.7,5.66,3.68,Moderate,324975,1.25,816108,4.54,9.17,6.02,3.67,38.47,2026-02-28,2026-02-28
Cypress,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,403578.73806594586,-1.67,1902.955848734304,-0.4,22835.47018481165,0.472,17.7,5.66,3.68,Moderate,NA,NA,5009302,5.78,13.97,8.3,8.76,45.24,2026-02-28,2026-02-28
Grove City,OH,"Columbus, OH",Franklin County,326061.00370271405,0.98,1539.0539682539684,2.26,18468.64761904762,0.472,17.7,5.66,3.68,Moderate,44019,6.55,1356303,2.4,7.58,6.96,3.98,47.03,2026-02-28,2026-02-28
Northbrook,IL,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,664344.7468988983,7.65,3138.5499999999997,13.36,37662.6,0.472,17.6,5.67,3.68,Moderate,34546,-1.72,5182617,-1.6,5.9,8.18,4.67,42.49,2026-02-28,2026-02-28
Indian Trail,NC,"Charlotte-Concord-Gastonia, NC-SC",Union County,416183.3893233405,-2.23,1964.6248313090416,-1.12,23575.4979757085,0.472,17.7,5.66,3.68,Moderate,43867,8.84,263386,9.89,19.55,5.19,2.44,18.15,2026-02-28,2026-02-28
Hutto,TX,"Austin-Round Rock-Georgetown, TX",Williamson County,341250.85368237656,-6.1,1610.6709738243123,-2.7,19328.051685891747,0.472,17.7,5.66,3.68,Moderate,42661,51.89,727480,18.17,29.75,3.91,3.51,32.92,2026-02-28,2026-02-28
Neptune Township,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Monmouth County,587412.3914183824,2.88,2773.25,1.89,33279,0.472,17.7,5.67,3.68,Moderate,NA,NA,647520,0.74,2.8,7.24,3.49,24.63,2026-02-28,2026-02-28
Cantonment,FL,"Pensacola-Ferry Pass-Brent, FL",Escambia County,321842.8696706418,-0.44,1516.9166666666667,0.74,18203,0.471,17.7,5.66,3.68,Moderate,NA,NA,331275,2.69,10.82,13.13,5.08,36,2026-02-28,2026-02-28
Englewood,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,606097.1980694194,0.59,2860.404487179487,4.41,34324.85384615385,0.472,17.7,5.66,3.68,Moderate,30221,3.38,978641,2.61,10.38,4.13,3.53,34.64,2026-02-28,2026-02-28
Macungie,PA,"Allentown-Bethlehem-Easton, PA-NJ",Lehigh County,434911.5967219309,2.79,2050.809523809524,0.93,24609.714285714286,0.472,17.7,5.66,3.68,Moderate,3335,2.49,385655,2.98,11.77,4.72,3.33,34.79,2026-02-28,2026-02-28
Hummelstown,PA,"Harrisburg-Carlisle, PA",Dauphin County,375237.3501731174,3.13,1772.0833333333333,1.09,21265,0.472,17.6,5.67,3.68,Moderate,4542,0.02,293029,2.2,6.37,5.89,4.98,36.68,2026-02-28,2026-02-28
Brookfield,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,555738.4121534094,3.66,2625,NA,31500,0.472,17.6,5.67,3.68,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Bound Brook,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,496306.65854125895,-0.97,2341.3333333333335,NA,28096,0.472,17.7,5.66,3.68,Moderate,12643,5.78,357467,3.68,12.99,2.54,1.98,25.53,2026-02-28,2026-02-28
Athol,MA,"Worcester, MA-CT",Worcester County,323380.794587134,0.39,1525,NA,18300,0.472,17.7,5.66,3.68,Moderate,NA,NA,881248,2.82,8.7,5.7,3.41,34.33,2026-02-28,2026-02-28
Grant-Valkaria,FL,"Palm Bay-Melbourne-Titusville, FL",Brevard County,529322.9700545379,-0.92,2500,NA,30000,0.472,17.6,5.67,3.68,Moderate,5730,26.88,658447,8.16,22.48,14.46,11.39,23.08,2026-02-28,2026-02-28
Palm Harbor,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,396634.69589863135,-6.09,1867.0717171717172,-3.74,22404.860606060607,0.471,17.7,5.65,3.67,Moderate,NA,NA,965870,0.63,3.8,18.32,8.78,30.56,2026-02-28,2026-02-28
Apache Junction,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,373613.07245166827,-2.51,1757.2540792540792,0.69,21087.04895104895,0.47,17.7,5.64,3.67,Moderate,44309,14.39,4673096,5.12,9.38,8.29,5.4,34.99,2026-02-28,2026-02-28
Port Hueneme,CA,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,618874.78587567,-0.46,2915.694444444445,2.34,34988.333333333336,0.471,17.7,5.65,3.67,Moderate,21325,-2.8,835427,-0.99,0.32,5.64,3.81,35.84,2026-02-28,2026-02-28
Mineola,NY,"New York-Newark-Jersey City, NY-NJ-PA",Nassau County,803890.7527664733,5.59,3778.428571428571,5.1,45341.142857142855,0.47,17.7,5.64,3.67,Moderate,21305,2.19,1392438,0.13,2.32,4.56,4.6,18.07,2026-02-28,2026-02-28
Leland,NC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,373636.0425475154,-0,1755.929417989418,2.25,21071.153015873017,0.47,17.7,5.64,3.67,Moderate,34451,36.91,167112,20.95,48.26,31.43,24.54,16.16,2026-02-28,2026-02-28
Rocky Hill,CT,"Hartford-East Hartford-Middletown, CT",Hartford County,393837.538834437,5.99,1853.851851851852,3.45,22246.222222222223,0.471,17.7,5.65,3.67,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
Central,SC,"Greenville-Anderson, SC",Pickens County,283603.3346037475,0.15,1335.111111111111,NA,16021.333333333332,0.471,17.7,5.65,3.67,Moderate,5339,1.31,138207,4.95,11.74,10.9,6.6,29.48,2026-02-28,2026-02-28
Kaukauna,WI,"Appleton, WI",Outagamie County,297284.91164990445,5.19,1397.25,NA,16767,0.47,17.7,5.64,3.67,Moderate,18363,7.19,195390,2.31,5.33,3.33,2.2,28.26,2026-02-28,2026-02-28
Tenafly,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Bergen County,1233577.5326004687,5.79,5800,NA,69600,0.47,17.7,5.64,3.67,Moderate,15455,0.7,978641,2.61,10.38,4.13,3.53,34.64,2026-02-28,2026-02-28
Mauldin,SC,"Greenville-Anderson, SC",Greenville County,291344.5701977004,1.23,1369.683006535948,-0.98,16436.196078431374,0.47,17.7,5.64,3.67,Moderate,29746,20.01,570745,8.25,17.14,7.49,6.9,31.24,2026-02-28,2026-02-28
Jamestown,ND,"Jamestown, ND",Stutsman County,212728.65212286744,10.65,1000.6555555555556,3.3,12007.866666666669,0.47,17.7,5.64,3.67,Moderate,15789,-0.19,21546,-0.04,1.62,10.6,10.94,36.36,2026-02-28,2026-02-28
Raritan,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Somerset County,532498.4217369066,0.85,2506.2000000000003,NA,30074.4,0.471,17.7,5.65,3.67,Moderate,8584,9.77,357467,3.68,12.99,2.54,1.98,25.53,2026-02-28,2026-02-28
Knoxville,TN,"Knoxville, TN",Knox County,363688.3220932965,0.55,1708.4274125957854,1.4,20501.128951149425,0.47,17.7,5.64,3.66,Moderate,198722,3.92,506748,5.46,9.51,8.07,5.28,35.05,2026-02-28,2026-02-28
Irving,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,337859.03072018357,-2.86,1586.747980442177,0.27,19040.975765306124,0.47,17.7,5.64,3.66,Moderate,258060,0.45,2656028,1.73,0.15,7.76,8.95,49.22,2026-02-28,2026-02-28
Edmond,OK,"Oklahoma City, OK",Oklahoma County,349725.5329188404,0.62,1640.3924015229434,2.79,19684.70881827532,0.469,17.8,5.63,3.66,Moderate,99040,4.53,816490,2.28,2.8,9.49,7.85,41.39,2026-02-28,2026-02-28
Lincoln,CA,"Sacramento-Roseville-Folsom, CA",Placer County,636489.7299347643,-1.68,2987.968253968254,3.02,35855.619047619046,0.469,17.8,5.63,3.66,Moderate,56268,12.6,433822,6.87,21.94,11.81,3.91,25.72,2026-02-28,2026-02-28
East Lansing,MI,"Lansing-East Lansing, MI",Ingham County,302521.26275332825,5.15,1418.5,3.25,17022,0.469,17.8,5.63,3.66,Moderate,48964,1.96,290427,1.9,8.02,7.35,5.48,40.45,2026-02-28,2026-02-28
Stratford,CT,"Bridgeport-Stamford-Norwalk, CT",Fairfield County,443731.7056900789,3.93,2082.4444444444443,7.4,24989.333333333332,0.469,17.8,5.63,3.66,Moderate,NA,NA,NA,NA,NA,NA,NA,NA,2026-02-28,2026-02-28
