store_id,state,city,street,postal_code,phone,lat,lon,url,scraped_at
516,MA,Peabody,300 Andover St,01960,978-977-5316,42.54975,-70.95654,https://locations.traderjoes.com/ma/peabody/516/,2026-04-24
873,MA,Reading,34 Walkers Brook Drive,01867,NA,42.51998,-71.09309,https://locations.traderjoes.com/ma/reading/873/,2026-04-24
506,MA,Saugus,358 Broadway,01906,781-231-0848,42.48349,-71.01755,https://locations.traderjoes.com/ma/saugus/506/,2026-04-24
508,MA,Shrewsbury,77 Boston Turnpike,01545,508-755-9560,42.27535,-71.75122,https://locations.traderjoes.com/ma/shrewsbury/508/,2026-04-24
560,MA,Somerville,145 Middlesex Ave,02145,617-591-0124,42.39562,-71.08282,https://locations.traderjoes.com/ma/somerville/560/,2026-04-24
509,MA,West Newton,1121 Washington St,02465,617-244-1620,42.349850000000004,-71.21944,https://locations.traderjoes.com/ma/west-newton/509/,2026-04-24
650,MD,Annapolis,"160 F Jennifer Rd, Ste F",21401,410-573-0505,38.98892,-76.54024,https://locations.traderjoes.com/md/annapolis/650/,2026-04-24
623,MD,Bethesda,7900 Wisconsin Ave,20814,301-215-7913,38.98962,-77.0957,https://locations.traderjoes.com/md/bethesda/623/,2026-04-24
645,MD,Bethesda,6831 Wisconsin Ave,20815,301-907-0982,38.97826,-77.09053,https://locations.traderjoes.com/md/bethesda/645/,2026-04-24
758,MD,College Park,4429 Calvert Road,20740,301-985-3704,38.97844,-76.93753,https://locations.traderjoes.com/md/college-park/758/,2026-04-24
658,MD,Elkridge,6610 Marie Curie Dr,21075,410-953-8139,39.18832,-76.79564,https://locations.traderjoes.com/md/elkridge/658/,2026-04-24
655,MD,Pikesville,1809 Reisterstown Rd,21208,410-484-8373,39.38813,-76.73609,https://locations.traderjoes.com/md/pikesville/655/,2026-04-24
589,MD,Rockville,225 N Washington St,20850,240-219-2398,39.08646,-77.15256,https://locations.traderjoes.com/md/rockville/589/,2026-04-24
642,MD,Rockville,12268-H Rockville Pike,20852,301-468-6656,39.05705,-77.12235,https://locations.traderjoes.com/md/rockville/642/,2026-04-24
648,MD,Rockville,10076 Darnestown Rd,20850,301-762-0782,39.09654,-77.20679,https://locations.traderjoes.com/md/rockville/648/,2026-04-24
652,MD,Silver Spring,10741 Columbia Pike,20901,301-681-1675,39.03133,-77.0035,https://locations.traderjoes.com/md/silver-spring/652/,2026-04-24
649,MD,Towson,800 Kenilworth Drive,21204,410-321-0276,39.41146,-76.61923,https://locations.traderjoes.com/md/towson/649/,2026-04-24
519,ME,Portland,87 Marginal Way,04101,207-699-3799,43.66181,-70.26462,https://locations.traderjoes.com/me/portland/519/,2026-04-24
678,MI,Ann Arbor,2398 East Stadium Blvd,48104,734-975-2455,42.25841,-83.71302,https://locations.traderjoes.com/mi/ann-arbor/678/,2026-04-24
675,MI,Bloomfield Hills,6536 Telegraph Rd,48301,248-855-2283,42.54413,-83.28676,https://locations.traderjoes.com/mi/bloomfield-hills/675/,2026-04-24
804,MI,East Lansing,2755 E Grand River Ave,48823,517-274-8581,42.72622,-84.45256,https://locations.traderjoes.com/mi/east-lansing/804/,2026-04-24
665,MI,Grosse Pointe,17028 Kercheval Ave,48230,313-640-7794,42.38977,-82.91589,https://locations.traderjoes.com/mi/grosse-pointe/665/,2026-04-24
708,MI,Kalamazoo,5099 Century Ave,49006,269-372-2049,42.27013,-85.64999,https://locations.traderjoes.com/mi/kalamazoo/708/,2026-04-24
707,MI,Kentwood,3684 28th St SE,49512,616-977-1819,42.91197,-85.57669,https://locations.traderjoes.com/mi/kentwood/707/,2026-04-24
667,MI,Northville,18771 Traditions Drive,48167,248-349-4909,42.42277,-83.43376,https://locations.traderjoes.com/mi/northville/667/,2026-04-24
668,MI,Rochester Hills,3044 Walton Blvd,48309,248-375-2190,42.6807,-83.19411,https://locations.traderjoes.com/mi/rochester-hills/668/,2026-04-24
674,MI,Royal Oak,27880 Woodward Ave,48067,248-582-9002,42.49541,-83.16369,https://locations.traderjoes.com/mi/royal-oak/674/,2026-04-24
724,MN,Bloomington,4270 W 78th St,55435,952-835-8640,44.85924,-93.33277,https://locations.traderjoes.com/mn/bloomington/724/,2026-04-24
717,MN,Eagan,2065 Cliff Road,55122,651-362-4841,44.79023,-93.21282,https://locations.traderjoes.com/mn/eagan/717/,2026-04-24
713,MN,Maple Grove,12105 Elm Creek Blvd N,55369,763-315-1739,45.09219,-93.43409,https://locations.traderjoes.com/mn/maple-grove/713/,2026-04-24
725,MN,Minneapolis,"721 Washington Ave S, Suite 101",55415,612-339-2110,44.97646,-93.2582,https://locations.traderjoes.com/mn/minneapolis/725/,2026-04-24
714,MN,Minnetonka,11220 Wayzata Blvd,55305,952-417-9080,44.97349,-93.42276,https://locations.traderjoes.com/mn/minnetonka/714/,2026-04-24
718,MN,Rochester,1200 16th St SW,55902,507-281-4411,44.00036,-92.48126,https://locations.traderjoes.com/mn/rochester/718/,2026-04-24
727,MN,Shoreview,1041 Red Fox Rd,55126,651-765-1398,45.05799,-93.14473,https://locations.traderjoes.com/mn/shoreview/727/,2026-04-24
710,MN,St. Louis Park,4500 Excelsior Blvd,55416,952-285-1053,44.93459,-93.3374,https://locations.traderjoes.com/mn/st-louis-park/710/,2026-04-24
716,MN,St. Paul,484 Lexington Pkwy S,55105,651-698-3119,44.9267,-93.14589,https://locations.traderjoes.com/mn/st-paul/716/,2026-04-24
715,MN,Woodbury,"8960 Hudson Rd., Ste. 801",55125,651-735-0269,44.94573,-92.92267,https://locations.traderjoes.com/mn/woodbury/715/,2026-04-24
692,MO,Brentwood,48 Brentwood Promenade Court,63144,314-963-0253,38.62733,-90.34123,https://locations.traderjoes.com/mo/brentwood/692/,2026-04-24
693,MO,Chesterfield,1679 Clarkson Rd,63017,636-536-7846,38.6449,-90.56656,https://locations.traderjoes.com/mo/chesterfield/693/,2026-04-24
808,MO,Columbia,201 N Stadium Blvd,65203,573-370-7203,38.95826,-92.37319,https://locations.traderjoes.com/mo/columbia/808/,2026-04-24
694,MO,Creve Coeur,11505 Olive Blvd,63141,314-569-0432,38.67195,-90.43642,https://locations.traderjoes.com/mo/creve-coeur/694/,2026-04-24
695,MO,Des Peres,13343 Manchester Rd,63131,314-984-5051,38.60104,-90.46716,https://locations.traderjoes.com/mo/des-peres/695/,2026-04-24
720,MO,Kansas City,8600 Ward Pkwy,64114,816-333-5322,38.97067,-94.60684,https://locations.traderjoes.com/mo/kansas-city/720/,2026-04-24
740,NC,Asheville,120 Merrimon Ave,28801,828-232-5078,35.60305,-82.55357,https://locations.traderjoes.com/nc/asheville/740/,2026-04-24
741,NC,Cary,1393 Kildaire Farm Rd,27511,919-465-5985,35.7589,-78.78154,https://locations.traderjoes.com/nc/cary/741/,2026-04-24
745,NC,Chapel Hill,1800 E Franklin St,27514,919-918-7871,35.93693,-79.02508,https://locations.traderjoes.com/nc/chapel-hill/745/,2026-04-24
742,NC,Charlotte,6418 Rea Rd,28277,704-543-5249,35.07886,-80.81793,https://locations.traderjoes.com/nc/charlotte/742/,2026-04-24
743,NC,Charlotte,1820 E Arbors Dr,28262,704-688-9578,35.33681,-80.75453,https://locations.traderjoes.com/nc/charlotte/743/,2026-04-24
744,NC,Charlotte,1133 Metropolitan Ave,28204,704-334-0737,35.21178,-80.83563,https://locations.traderjoes.com/nc/charlotte/744/,2026-04-24
750,NC,Greensboro,3721 Battleground Ave.,27410,336-286-7859,36.13129,-79.85777,https://locations.traderjoes.com/nc/greensboro/750/,2026-04-24
790,NC,Greenville,3160 B Evans St,27834,252-374-8457,35.57266,-77.38394,https://locations.traderjoes.com/nc/greenville/790/,2026-04-24
791,NC,Morrisville,951 Morrisville Parkway,27560,919-460-4449,35.80947,-78.81765,https://locations.traderjoes.com/nc/morrisville/791/,2026-04-24
746,NC,Raleigh,3000 Wake Forest Rd,27609,919-981-7422,35.82324,-78.62171,https://locations.traderjoes.com/nc/raleigh/746/,2026-04-24
748,NC,Raleigh,8111 Creedmoor Rd,27613,984-252-3344,35.89795,-78.68279,https://locations.traderjoes.com/nc/raleigh/748/,2026-04-24
747,NC,Wilmington,1437 S College Rd,28403,910-507-8870,34.21077,-77.88576,https://locations.traderjoes.com/nc/wilmington/747/,2026-04-24
749,NC,Winston Salem,252 South Stratford Road,27103,336-721-1744,36.09276,-80.2816,https://locations.traderjoes.com/nc/winston-salem/749/,2026-04-24
722,NE,Lincoln,"3120 Pine Lake Rd, Ste R",68516,402-328-0120,40.7426,-96.67455,https://locations.traderjoes.com/ne/lincoln/722/,2026-04-24
719,NE,Omaha,10305 Pacific St,68114,402-391-3698,41.24829,-96.07397,https://locations.traderjoes.com/ne/omaha/719/,2026-04-24
562,NH,Bedford,2 Market Street,03110,603-222-3074,42.95373,-71.47722,https://locations.traderjoes.com/nh/bedford/562/,2026-04-24
507,NH,Nashua,262 Daniel Webster HWY,03060,603-888-5460,42.70801,-71.43842,https://locations.traderjoes.com/nh/nashua/507/,2026-04-24
520,NH,Portsmouth,45 Gosling Rd,03801,603-431-2654,43.09451,-70.79955,https://locations.traderjoes.com/nh/portsmouth/520/,2026-04-24
615,NJ,Brick,110 Brick Plaza,08723,732-477-4781,40.05724,-74.14088,https://locations.traderjoes.com/nj/brick/615/,2026-04-24
614,NJ,Bridgewater,315 Promenade Blvd,08807,732-805-0268,40.56437,-74.55543,https://locations.traderjoes.com/nj/bridgewater/614/,2026-04-24
613,NJ,Cherry Hill,775 Haddonfield Rd,08002,856-488-0801,39.92896,-75.03218,https://locations.traderjoes.com/nj/cherry-hill/613/,2026-04-24
610,NJ,Clifton,259 Allwood Road,07012,973-777-5020,40.83653,-74.15131,https://locations.traderjoes.com/nj/clifton/610/,2026-04-24
617,NJ,Denville,3056 State Route 10 West,07834,973-537-3672,40.86618,-74.50632,https://locations.traderjoes.com/nj/denville/617/,2026-04-24
606,NJ,Edgewater,715 River Rd,07020,201-945-5932,40.81967,-73.97759,https://locations.traderjoes.com/nj/edgewater/606/,2026-04-24
604,NJ,Florham Park,176 Columbia Turnpike,07932,973-377-0679,40.78913,-74.39137,https://locations.traderjoes.com/nj/florham-park/604/,2026-04-24
590,NJ,Freehold,"4331 Route 9, Unit 3",07728,732-462-1539,40.28181,-74.29222,https://locations.traderjoes.com/nj/freehold/590/,2026-04-24
611,NJ,Hoboken,1350 Willow Ave.,07030,201-714-4790,40.75367,-74.02995,https://locations.traderjoes.com/nj/hoboken/611/,2026-04-24
593,NJ,Iselin,675 US-1,08830,848-306-5497,40.55978,-74.3076,https://locations.traderjoes.com/nj/iselin/593/,2026-04-24
631,NJ,Marlton,300 P Route 73 S,08053,856-988-3323,39.89038,-74.92417,https://locations.traderjoes.com/nj/marlton/631/,2026-04-24
591,NJ,Middletown Township,1447 NJ-35,07748,732-808-3237,40.40305,-74.12248,https://locations.traderjoes.com/nj/middletown-township/591/,2026-04-24
609,NJ,Millburn,187 Millburn Ave,07041,973-218-0912,40.723,-74.29615,https://locations.traderjoes.com/nj/millburn/609/,2026-04-24
612,NJ,North Brunswick,869 US-1,08902,732-993-1403,40.46286,-74.45925,https://locations.traderjoes.com/nj/north-brunswick/612/,2026-04-24
605,NJ,Paramus,404 Rt 17 N,07652,201-265-9624,40.94832,-74.07059,https://locations.traderjoes.com/nj/paramus/605/,2026-04-24
607,NJ,Princeton,3528 Brunswick Pike,08540,609-897-0581,40.3106,-74.66118,https://locations.traderjoes.com/nj/princeton/607/,2026-04-24
608,NJ,Shrewsbury,1031 Broad St,07702,732-389-2535,40.31679,-74.06159,https://locations.traderjoes.com/nj/shrewsbury/608/,2026-04-24
603,NJ,Wayne,910 Hamburg Turnpike,07470,973-872-4604,40.95928,-74.23041,https://locations.traderjoes.com/nj/wayne/603/,2026-04-24
592,NJ,West Orange,471 Mt Pleasant Ave,07052,NA,40.79302,-74.26813,https://locations.traderjoes.com/nj/west-orange/592/,2026-04-24
601,NJ,Westfield,155 Elm St,07090,908-301-0910,40.65222,-74.35,https://locations.traderjoes.com/nj/westfield/601/,2026-04-24
602,NJ,Westwood,20 Irvington St,07675,201-263-0134,40.99317,-74.03598,https://locations.traderjoes.com/nj/westwood/602/,2026-04-24
166,NM,Albuquerque,8928 Holly Ave NE,87122,505-796-0311,35.17513,-106.54266,https://locations.traderjoes.com/nm/albuquerque/166/,2026-04-24
167,NM,Albuquerque,2200 Uptown Lp NE,87110,505-883-3662,35.10224,-106.56546,https://locations.traderjoes.com/nm/albuquerque/167/,2026-04-24
165,NM,Santa Fe,530 W Cordova Rd,87505,505-995-8145,35.67297,-105.95337,https://locations.traderjoes.com/nm/santa-fe/165/,2026-04-24
281,NV,Carson City,3790 US Hwy 395 S,89705,775-267-2486,39.11176,-119.77663,https://locations.traderjoes.com/nv/carson-city/281/,2026-04-24
280,NV,Henderson,10345 S Eastern Ave,89052,702-407-8673,36.00087,-115.10933,https://locations.traderjoes.com/nv/henderson/280/,2026-04-24
97,NV,Henderson,2716 N Green Valley Pkwy,89014,702-433-6773,36.06958,-115.08112,https://locations.traderjoes.com/nv/henderson/97/,2026-04-24
284,NV,Las Vegas,"2315 Summa Dr, Ste 100",89135,702-242-0597,36.14553,-115.33549,https://locations.traderjoes.com/nv/las-vegas/284/,2026-04-24
86,NV,Las Vegas,7575 W Washington,89128,702-242-8240,36.1806,-115.2579,https://locations.traderjoes.com/nv/las-vegas/86/,2026-04-24
98,NV,Las Vegas,5639 Centennial Ctr Blvd,89149,702-396-3372,36.26311,-115.25674,https://locations.traderjoes.com/nv/las-vegas/98/,2026-04-24
278,NV,Reno,"13945 S Virginia St, Suite 640",89511,775-249-6301,39.40245,-119.75224,https://locations.traderjoes.com/nv/reno/278/,2026-04-24
82,NV,Reno,5035 S McCarran Blvd,89502,775-826-1621,39.47879,-119.78399,https://locations.traderjoes.com/nv/reno/82/,2026-04-24
279,NV,Sparks,185 Los Altos Pkwy,89436,775-259-1634,39.58091,-119.74125,https://locations.traderjoes.com/nv/sparks/279/,2026-04-24
547,NY,Brooklyn,445 Gold St,11201,718-243-0107,40.69099,-73.98292,https://locations.traderjoes.com/ny/brooklyn/547/,2026-04-24
548,NY,Brooklyn,200 Kent Ave,11249,718-218-7315,40.71772,-73.96468,https://locations.traderjoes.com/ny/brooklyn/548/,2026-04-24
558,NY,Brooklyn,130 Court St,11201,718-246-8460,40.68958,-73.99287,https://locations.traderjoes.com/ny/brooklyn/558/,2026-04-24
536,NY,Buffalo,1565 Niagara Falls Blvd,14228,716-833-4687,42.99805,-78.82126,https://locations.traderjoes.com/ny/buffalo/536/,2026-04-24
535,NY,Colonie,79 Wolf Rd,12205,518-482-4538,42.71416,-73.81204,https://locations.traderjoes.com/ny/colonie/535/,2026-04-24
551,NY,Commack,5900 Jericho Turnpike,11725,631-499-0898,40.84033,-73.30749,https://locations.traderjoes.com/ny/commack/551/,2026-04-24
550,NY,Garden City,910 Old Country Rd,11530,516-794-0174,40.74439,-73.6039,https://locations.traderjoes.com/ny/garden-city/550/,2026-04-24
579,NY,Glenmont,388 Feura Bush Rd,12077,518-363-4927,42.59989,-73.7943,https://locations.traderjoes.com/ny/glenmont/579/,2026-04-24
574,NY,Halfmoon,3 Halfmoon Crossing Blvd,12065,518-383-5015,42.85915,-73.76531,https://locations.traderjoes.com/ny/halfmoon/574/,2026-04-24
533,NY,Hartsdale,215 N Central Ave,10530,914-997-1960,41.02554,-73.79347,https://locations.traderjoes.com/ny/hartsdale/533/,2026-04-24
554,NY,Hewlett,1280 West Broadway,11557,516-569-7191,40.6392,-73.70172,https://locations.traderjoes.com/ny/hewlett/554/,2026-04-24
568,NY,Ithaca,744 S Meadow Street,14850,607-272-1420,42.42878,-76.51047,https://locations.traderjoes.com/ny/ithaca/568/,2026-04-24
556,NY,Lake Grove,2085 Smith Haven Plaza,11755,631-366-2094,40.86864,-73.1281,https://locations.traderjoes.com/ny/lake-grove/556/,2026-04-24
532,NY,Larchmont,1260 Boston Post Rd,10538,914-833-9112,40.93836,-73.74645,https://locations.traderjoes.com/ny/larchmont/532/,2026-04-24
553,NY,Merrick,1714 Merrick Rd,11566,516-771-1012,40.65336,-73.55877,https://locations.traderjoes.com/ny/merrick/553/,2026-04-24
577,NY,Miller Place,300 Rte 25A,11764,934-225-8061,40.94095,-72.99024,https://locations.traderjoes.com/ny/miller-place/577/,2026-04-24
538,NY,New York,400 Grand St. (Cellar),10002,212-477-8340,40.71614,-73.98677,https://locations.traderjoes.com/ny/new-york/538/,2026-04-24
539,NY,New York,233 Spring Street,10013,212-691-2721,40.72567,-74.00473,https://locations.traderjoes.com/ny/new-york/539/,2026-04-24
540,NY,New York,142 E 14th St,10003,212-529-4612,40.73337,-73.9879,https://locations.traderjoes.com/ny/new-york/540/,2026-04-24
542,NY,New York,2073 Broadway,10023,212-799-0028,40.77855,-73.98226,https://locations.traderjoes.com/ny/new-york/542/,2026-04-24
543,NY,New York,675 6th Ave,10010,212-255-2106,40.74209,-73.99412,https://locations.traderjoes.com/ny/new-york/543/,2026-04-24
544,NY,New York,200 E 32nd St,10016,212-889-3279,40.74399,-73.97908,https://locations.traderjoes.com/ny/new-york/544/,2026-04-24
545,NY,New York,670 Columbus Ave,10025,212-678-1680,40.79071,-73.96951,https://locations.traderjoes.com/ny/new-york/545/,2026-04-24
546,NY,New York,436 East 14th St,10009,212-777-9412,40.73045,-73.981,https://locations.traderjoes.com/ny/new-york/546/,2026-04-24
571,NY,New York,405 E. 59th Street,10022,212-935-3870,40.75966,-73.96154,https://locations.traderjoes.com/ny/new-york/571/,2026-04-24
576,NY,New York,123 W 125th St,10027,646-337-1986,40.81389,-73.96243,https://locations.traderjoes.com/ny/new-york/576/,2026-04-24
552,NY,Oceanside,3418 Long Beach Rd,11572,516-536-9163,40.62681,-73.6411,https://locations.traderjoes.com/ny/oceanside/552/,2026-04-24
555,NY,Plainview,425 S Oyster Bay Rd,11803,516-933-6900,40.78171,-73.5015,https://locations.traderjoes.com/ny/plainview/555/,2026-04-24
557,NY,Queens,9030 Metropolitan Ave,11374,718-275-1791,40.71092,-73.85826,https://locations.traderjoes.com/ny/queens/557/,2026-04-24
565,NY,Queens,22-43 Jackson Ave,11101,718-472-2672,40.74584,-73.9462,https://locations.traderjoes.com/ny/queens/565/,2026-04-24
578,NY,Queens,69-65 Yellowstone Blvd,11375,718-544-8589,40.73004,-73.85037,https://locations.traderjoes.com/ny/queens/578/,2026-04-24
534,NY,Rochester,3349 Monroe Ave,14618,585-248-5011,43.10221,-77.5417,https://locations.traderjoes.com/ny/rochester/534/,2026-04-24
531,NY,Scarsdale,727 White Plains Rd,10583,914-472-2988,40.97234,-73.80487,https://locations.traderjoes.com/ny/scarsdale/531/,2026-04-24
559,NY,Staten Island,2385 Richmond Ave,10314,718-370-1085,40.58966,-74.16574,https://locations.traderjoes.com/ny/staten-island/559/,2026-04-24
580,NY,Staten Island,6400 Amboy Rd,10309,329-208-1571,40.52211,-74.21529,https://locations.traderjoes.com/ny/staten-island/580/,2026-04-24
537,NY,Syracuse,3422 Erie Blvd E,13214,315-446-1629,43.04624,-76.07065,https://locations.traderjoes.com/ny/syracuse/537/,2026-04-24
575,NY,Williamsville,5017 Transit Rd,14221,716-415-3179,42.98387,-78.69628,https://locations.traderjoes.com/ny/williamsville/575/,2026-04-24
567,NY,Yorktown,3240 Crompond Road,10598,914-737-1460,41.29172,-73.82481,https://locations.traderjoes.com/ny/yorktown/567/,2026-04-24
669,OH,Cincinnati,7788 Montgomery Rd,45236,513-984-3452,39.19733,-84.3817,https://locations.traderjoes.com/oh/cincinnati/669/,2026-04-24
679,OH,Columbus,3888 Townsfair Way,43219,614-473-0794,40.0493,-82.91801,https://locations.traderjoes.com/oh/columbus/679/,2026-04-24
672,OH,Dublin,6355 Sawmill Rd,43017,614-793-8505,40.0965,-83.09309,https://locations.traderjoes.com/oh/dublin/672/,2026-04-24
673,OH,Kettering,328 East Stroop Rd,45429,937-294-5411,39.68844,-84.16628,https://locations.traderjoes.com/oh/kettering/673/,2026-04-24
709,OH,Mentor,9474 Mentor Ave,44060,440-350-7216,41.68046,-81.29961,https://locations.traderjoes.com/oh/mentor/709/,2026-04-24
677,OH,Westlake,175 Market St,44145,440-250-1592,41.45679,-81.9513,https://locations.traderjoes.com/oh/westlake/677/,2026-04-24
676,OH,Woodmere,28425 Chagrin Blvd,44122,216-591-9457,41.46331,-81.47913,https://locations.traderjoes.com/oh/woodmere/676/,2026-04-24
462,OK,Broken Arrow,1525 E Hillside Dr,74012,539-207-0023,36.06436,-95.77303,https://locations.traderjoes.com/ok/broken-arrow/462/,2026-04-24
461,OK,Nichols Hills,6409 Avondale Dr,73116,405-843-5655,35.53769,-97.53106,https://locations.traderjoes.com/ok/nichols-hills/461/,2026-04-24
463,OK,Oklahoma City,6920 Northwest Expy,73132,405-357-0298,35.55552,-97.63617,https://locations.traderjoes.com/ok/oklahoma-city/463/,2026-04-24
460,OK,Tulsa,3702 S Peoria Ave,74105,918-712-9768,36.109610000000004,-95.97593,https://locations.traderjoes.com/ok/tulsa/460/,2026-04-24
141,OR,Beaverton,11753 SW Beaverton Hillsdale Hwy,97005,503-626-7398,45.48797,-122.7976,https://locations.traderjoes.com/or/beaverton/141/,2026-04-24
150,OR,Bend,63455 N Hwy 97,97701,541-312-4198,44.10115,-121.30225,https://locations.traderjoes.com/or/bend/150/,2026-04-24
152,OR,Clackamas,9345 SE 82nd Ave,97086,503-771-6300,45.45586,-122.58074,https://locations.traderjoes.com/or/clackamas/152/,2026-04-24
154,OR,Corvallis,"1550 NW 9th St, Ste 100",97330,541-753-0048,44.58226,-123.25997,https://locations.traderjoes.com/or/corvallis/154/,2026-04-24
145,OR,Eugene,85 Oakway Center,97401,541-485-1744,44.06627,-123.07526,https://locations.traderjoes.com/or/eugene/145/,2026-04-24
276,OR,Gresham,2083 NE Burnside Rd,97030,971-253-0535,45.50046,-122.40989,https://locations.traderjoes.com/or/gresham/276/,2026-04-24
149,OR,Hillsboro,2285 NW 185th Ave,97124,503-645-8321,45.53662,-122.86961,https://locations.traderjoes.com/or/hillsboro/149/,2026-04-24
142,OR,Lake Oswego,15391 SW Bangy Rd,97035,503-639-3238,45.41381,-122.74329,https://locations.traderjoes.com/or/lake-oswego/142/,2026-04-24
155,OR,Medford,55 Rossanley Dr,97501,541-608-4993,42.34349,-122.88224,https://locations.traderjoes.com/or/medford/155/,2026-04-24
275,OR,Milwaukie,15574 SE McLoughlin Blvd,97267,971-365-7604,45.41129,-122.62667,https://locations.traderjoes.com/or/milwaukie/275/,2026-04-24
143,OR,Portland,4715 SE Cesar E. Chavez Blvd,97202,503-777-1601,45.48882,-122.62355,https://locations.traderjoes.com/or/portland/143/,2026-04-24
144,OR,Portland,4121 NE Halsey St,97232,503-284-4232,45.53472,-122.62082,https://locations.traderjoes.com/or/portland/144/,2026-04-24
146,OR,Portland,2122 NW Glisan St,97210,971-544-0788,45.5261,-122.69516,https://locations.traderjoes.com/or/portland/146/,2026-04-24
168,OR,Portland,7215 SW Garden Home Road,97223,503-244-4625,45.46617,-122.75088,https://locations.traderjoes.com/or/portland/168/,2026-04-24
153,OR,Salem,4450 Commercial St SE,97302,503-378-9042,44.88961,-123.03255,https://locations.traderjoes.com/or/salem/153/,2026-04-24
169,OR,Tigard,16200 SW Pacific Hwy,97224,503-443-6713,45.40366,-122.79657,https://locations.traderjoes.com/or/tigard/169/,2026-04-24
635,PA,Ardmore,112 Coulter Ave,19003,610-658-0645,40.00728,-75.2866,https://locations.traderjoes.com/pa/ardmore/635/,2026-04-24
584,PA,Berwyn,550 Lancaster Ave,19312,610-920-0029,40.04716,-75.43734,https://locations.traderjoes.com/pa/berwyn/584/,2026-04-24
569,PA,Camp Hill,3545 Gettysburg Road,17011,717-730-6025,40.22452,-76.93716,https://locations.traderjoes.com/pa/camp-hill/569/,2026-04-24
594,PA,Exton,125 West Lincoln Hwy,19341,267-267-2910,40.02825,-75.62922,https://locations.traderjoes.com/pa/exton/594/,2026-04-24
633,PA,Jenkintown,933 Old York Rd,19046,215-885-5240,40.10841,-75.1222,https://locations.traderjoes.com/pa/jenkintown/633/,2026-04-24
585,PA,King of Prussia,224 W Dekalb Pike,19406,484-261-7509,40.09457,-75.36752,https://locations.traderjoes.com/pa/king-of-prussia/585/,2026-04-24
637,PA,Media,12 E State St,19063,610-891-2752,39.91756,-75.3889,https://locations.traderjoes.com/pa/media/637/,2026-04-24
639,PA,North Wales,1460 Bethlehem Pike,19454,215-646-5870,40.20784,-75.22357,https://locations.traderjoes.com/pa/north-wales/639/,2026-04-24
618,PA,Philadelphia,1324 Arch St.,19107,215-563-2170,39.95419,-75.16243,https://locations.traderjoes.com/pa/philadelphia/618/,2026-04-24
634,PA,Philadelphia,2121 Market St,19103,215-569-9282,39.95418,-75.17597,https://locations.traderjoes.com/pa/philadelphia/634/,2026-04-24
624,PA,Pittsburgh,9020 Covenant Ave,15237,412-366-1131,40.57041,-80.02231,https://locations.traderjoes.com/pa/pittsburgh/624/,2026-04-24
630,PA,Pittsburgh,1630 Washington Rd,15241,412-835-2212,40.35135,-80.05172,https://locations.traderjoes.com/pa/pittsburgh/630/,2026-04-24
638,PA,Pittsburgh,6343 Penn Ave,15206,412-363-5748,40.45924,-79.91918,https://locations.traderjoes.com/pa/pittsburgh/638/,2026-04-24
629,PA,State College,243 Patriot Lane,16803,814-234-2224,40.81034,-77.90224,https://locations.traderjoes.com/pa/state-college/629/,2026-04-24
632,PA,Wayne,171 E Swedesford Rd,19087,610-225-0925,40.07343,-75.43364,https://locations.traderjoes.com/pa/wayne/632/,2026-04-24
572,RI,Providence,425 S Main St,02903,401-459-4090,41.82044,-71.4036,https://locations.traderjoes.com/ri/providence/572/,2026-04-24
518,RI,Warwick,1000 Bald Hill Rd,02886,401-821-5368,41.71242,-71.48717,https://locations.traderjoes.com/ri/warwick/518/,2026-04-24
753,SC,Columbia,4516 Forest Drive,29206,803-790-2404,34.02003,-80.97268,https://locations.traderjoes.com/sc/columbia/753/,2026-04-24
856,SC,Columbia,275 Harbison Blvd,29212,803-574-8020,34.07316,-81.16045,https://locations.traderjoes.com/sc/columbia/856/,2026-04-24
751,SC,Greenville,59 Woodruff Industrial Ln,29607,864-286-0231,34.82905,-82.30567,https://locations.traderjoes.com/sc/greenville/751/,2026-04-24
752,SC,Mt. Pleasant,401 Johnnie Dodds Blvd,29464,843-884-4037,32.80479,-79.88717,https://locations.traderjoes.com/sc/mt-pleasant/752/,2026-04-24
812,SC,Mt. Pleasant,1909 Hwy 17 N,29464,854-223-5830,32.83043,-79.82584,https://locations.traderjoes.com/sc/mt-pleasant/812/,2026-04-24
828,SC,Myrtle Beach,115 SayeBrook Pkwy,29588,843-630-6282,33.65238,-78.98399,https://locations.traderjoes.com/sc/myrtle-beach/828/,2026-04-24
787,TN,Chattanooga,2111 Gunbarrel Road,37421,423-855-1310,35.03285,-85.1547,https://locations.traderjoes.com/tn/chattanooga/787/,2026-04-24
792,TN,Franklin,545 Cool Springs Blvd,37067,615-771-3697,35.94974,-86.82148,https://locations.traderjoes.com/tn/franklin/792/,2026-04-24
738,TN,Germantown,"2130 Exeter Rd., Suite 101",38138,901-759-2803,35.09078,-89.80117,https://locations.traderjoes.com/tn/germantown/738/,2026-04-24
663,TN,Knoxville,8001 Kingston Pike,37919,865-670-4088,35.92718,-84.04598,https://locations.traderjoes.com/tn/knoxville/663/,2026-04-24
815,TN,Murfreesboro,2305 Medical Center Parkway,37129,629-260-7432,35.85786,-86.43702,https://locations.traderjoes.com/tn/murfreesboro/815/,2026-04-24
664,TN,Nashville,3909 Hillsboro Pike,37215,615-297-6560,36.10508,-86.81563,https://locations.traderjoes.com/tn/nashville/664/,2026-04-24
